accuracy,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,learning_rate
0.5917494893074036,0.6650981307029724,0.03803154453635216,0.03269440308213234,0.5996153950691223,0.6338644027709961,0.6346293687820435,0.6495223641395569,0.03474966064095497,0.030530009418725967,0.4953846037387848,0.592263400554657,0.0005000000237487257
0.5980421304702759,0.6646521687507629,0.0388248935341835,0.03300168365240097,0.5957692265510559,0.6355533003807068,0.6383339762687683,0.6428357362747192,0.034491926431655884,0.030573125928640366,0.49076923727989197,0.5967437028884888,0.0005000000237487257
0.5984922051429749,0.6614895462989807,0.03897448629140854,0.03351586312055588,0.6050000190734863,0.6400570869445801,0.6328636407852173,0.6452149748802185,0.035444650799036026,0.030737318098545074,0.5015384554862976,0.5986371040344238,0.0005000000237487257
0.5967610478401184,0.6587991714477539,0.04008907452225685,0.03341324254870415,0.6057692170143127,0.6437979936599731,0.6119862794876099,0.6485375165939331,0.035900164395570755,0.02983878180384636,0.5153846144676208,0.5999000072479248,0.0005000000237487257
0.5931430459022522,0.6562726497650146,0.040251053869724274,0.03353152424097061,0.6138461828231812,0.6513800024986267,0.6087318062782288,0.6467405557632446,0.03575252741575241,0.030337771400809288,0.5292307734489441,0.6045186519622803,0.0005000000237487257
0.5929352641105652,0.6544537544250488,0.041815657168626785,0.03423839062452316,0.6280769109725952,0.6525112390518188,0.6161755919456482,0.6425239443778992,0.03670474514365196,0.031261228024959564,0.5353845953941345,0.6064631342887878,0.0005000000237487257
0.5924679040908813,0.6532127857208252,0.04267023503780365,0.033828675746917725,0.620769202709198,0.654555082321167,0.621438205242157,0.6378829479217529,0.036907218396663666,0.031096115708351135,0.5246154069900513,0.6089601516723633,0.0005000000237487257
0.598336398601532,0.6509954929351807,0.0426139310002327,0.03451427072286606,0.6246153712272644,0.6591132879257202,0.6143752336502075,0.638384997844696,0.03738711029291153,0.030444126576185226,0.5230769515037537,0.6091291904449463,0.0005000000237487257
0.5994789600372314,0.6472193598747253,0.0438346341252327,0.035344187170267105,0.6388461589813232,0.6674920320510864,0.6352871656417847,0.6267493963241577,0.038306452333927155,0.03129741922020912,0.5076923370361328,0.6107674837112427,0.0005000000237487257
0.5975573658943176,0.6474221348762512,0.044251855462789536,0.03559110313653946,0.6469230651855469,0.6688290238380432,0.6347678303718567,0.6274629235267639,0.039625998586416245,0.03125295788049698,0.5076923370361328,0.6145150661468506,0.0005000000237487257
0.5940691828727722,0.6455885767936707,0.043776750564575195,0.03581607714295387,0.6573076844215393,0.6723225712776184,0.6287089586257935,0.632013201713562,0.04041687026619911,0.03239881247282028,0.5369230508804321,0.6227866411209106,0.0005000000237487257
0.6028978824615479,0.6390266418457031,0.04826189577579498,0.03626076877117157,0.6507692337036133,0.681126594543457,0.6453623175621033,0.6191381216049194,0.040141891688108444,0.03282361105084419,0.5184615254402161,0.6250932812690735,0.0005000000237487257
0.6174219846725464,0.6337090730667114,0.0483715683221817,0.03792153671383858,0.6565384864807129,0.6903162002563477,0.6442197561264038,0.6172507405281067,0.03902331367135048,0.03289984539151192,0.5215384364128113,0.6248563528060913,0.0005000000237487257
0.6140722632408142,0.6367112398147583,0.049555741250514984,0.036863818764686584,0.6426923274993896,0.6850892305374146,0.6485822200775146,0.615088701248169,0.04010850191116333,0.03321540728211403,0.5199999809265137,0.6260267496109009,0.0002500000118743628
0.6164006590843201,0.6338814496994019,0.04894484579563141,0.03798617795109749,0.6596153974533081,0.6898267865180969,0.6448083519935608,0.6139928102493286,0.04025722295045853,0.03268164396286011,0.5169230699539185,0.6293310523033142,0.0002500000118743628
0.6191098690032959,0.6301820278167725,0.05235136300325394,0.03870407119393349,0.6680769324302673,0.6981521844863892,0.6518366932868958,0.6092175841331482,0.04053012281656265,0.03213290870189667,0.4969230890274048,0.6283693313598633,0.0001250000059371814
0.6239743232727051,0.6235882043838501,0.05423504114151001,0.03911169245839119,0.6665384769439697,0.7047439813613892,0.6552643179893494,0.605288565158844,0.0412195660173893,0.03339015319943428,0.5123077034950256,0.6301523447036743,0.0001250000059371814
